"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft*)"|"Map**"|"BGN Date"|"Entry Date"|
"Village Meadows Elementary School"|"22277"|"School"|"Cochise"|"AZ"|"313246N"|"1101600W"|"4534"|"Fort Huachuca"|""|"27-JUN-1984"
"Visions Unlimited Academy"|"2544841"|"School"|"Cochise"|"AZ"|"315813N"|"1101610W"|"3550"|"Benson"|""|"20-APR-2009"
"Walter J Meyer School"|"22280"|"School"|"Cochise"|"AZ"|"314259N"|"1100336W"|"4531"|"Tombstone"|""|"27-JUN-1984"
"Willcox Elementary School"|"22294"|"School"|"Cochise"|"AZ"|"321524N"|"1095010W"|"4170"|"Willcox North"|""|"27-JUN-1984"
"Willcox High School"|"22291"|"School"|"Cochise"|"AZ"|"321523N"|"1095034W"|"4173"|"Willcox North"|""|"27-JUN-1984"
"Willcox Junior High School"|"22295"|"School"|"Cochise"|"AZ"|"321527N"|"1095032W"|"4173"|"Willcox North"|""|"27-JUN-1984"
"William Carmichael School"|"13810"|"School"|"Cochise"|"AZ"|"313345N"|"1101757W"|"4596"|"Fort Huachuca"|""|"08-FEB-1980"
"Arizona State College"|"25850"|"School"|"Coconino"|"AZ"|"351130N"|"1113921W"|"6903"|"Flagstaff West"|""|"08-FEB-1980"
"Carden of the Peaks School"|"2543574"|"School"|"Coconino"|"AZ"|"351649N"|"1113037W"|"6565"|"Sunset Crater West"|""|"27-APR-2009"
"Cedar Middle School"|"2543646"|"School"|"Coconino"|"AZ"|"351306N"|"1113700W"|"6926"|"Flagstaff East"|""|"27-APR-2009"
"Chevelon Butte School"|"27565"|"School"|"Coconino"|"AZ"|"343209N"|"1105506W"|"7024"|"Grama Draw"|""|"08-FEB-1980"
"Christensen Elementary School"|"37966"|"School"|"Coconino"|"AZ"|"351334N"|"1113506W"|"6873"|"Flagstaff East"|""|"27-JUN-1984"
"Coal Mine Mesa School"|"20719"|"School"|"Coconino"|"AZ"|"355734N"|"1105623W"|"6145"|"Coal Mine Mesa"|""|"27-JUN-1984"
"Coconino Community College"|"2543626"|"School"|"Coconino"|"AZ"|"365430N"|"1112745W"|"4327"|"Page"|""|"27-APR-2009"
"Coconino High School"|"37715"|"School"|"Coconino"|"AZ"|"351257N"|"1113724W"|"6945"|"Flagstaff East"|""|"27-JUN-1984"
"Coconino Institute of Technology"|"2543495"|"School"|"Coconino"|"AZ"|"351259N"|"1113725W"|"6949"|"Flagstaff East"|""|"27-APR-2009"
"Cromer Elementary School"|"2543568"|"School"|"Coconino"|"AZ"|"351607N"|"1113120W"|"6585"|"Sunset Crater West"|""|"27-APR-2009"
"Demiguel Elementary School"|"2543673"|"School"|"Coconino"|"AZ"|"351004N"|"1114052W"|"6959"|"Flagstaff West"|""|"27-APR-2009"
"Desert View Elementary School"|"2543696"|"School"|"Coconino"|"AZ"|"365512N"|"1112753W"|"4239"|"Page"|""|"27-APR-2009"
"Dzil Libei Elementary School"|"2543589"|"School"|"Coconino"|"AZ"|"354929N"|"1112633W"|"4514"|"Cameron South"|""|"27-APR-2009"
"Eagles Nest Intermediate School"|"2543657"|"School"|"Coconino"|"AZ"|"360821N"|"1111420W"|"4980"|"Tuba City"|""|"27-APR-2009"
"East Flagstaff Junior High School"|"37768"|"School"|"Coconino"|"AZ"|"351307N"|"1113652W"|"6922"|"Flagstaff East"|""|"27-JUN-1984"
"Emerson School"|"37777"|"School"|"Coconino"|"AZ"|"351201N"|"1113909W"|"6913"|"Flagstaff West"|""|"27-JUN-1984"
"Esperanza Academy - Grand Canyon Campus"|"2543522"|"School"|"Coconino"|"AZ"|"351156N"|"1113851W"|"6909"|"Flagstaff West"|""|"27-APR-2009"
"Flagstaff Arts and Leadership Academy"|"2543513"|"School"|"Coconino"|"AZ"|"351404N"|"1113943W"|"7103"|"Flagstaff West"|""|"27-APR-2009"
"Flagstaff High School"|"37789"|"School"|"Coconino"|"AZ"|"351218N"|"1113901W"|"6936"|"Flagstaff West"|""|"27-JUN-1984"
"Flagstaff Junior Academy"|"2543561"|"School"|"Coconino"|"AZ"|"351249N"|"1113846W"|"7044"|"Flagstaff West"|""|"27-APR-2009"
"Flagstaff Middle School"|"37790"|"School"|"Coconino"|"AZ"|"351217N"|"1113906W"|"6929"|"Flagstaff West"|""|"27-JUN-1984"
"Flagstaff Unified School District Office"|"2543690"|"School"|"Coconino"|"AZ"|"351155N"|"1113625W"|"6877"|"Flagstaff East"|""|"27-APR-2009"
"Fredonia Elementary School"|"20766"|"School"|"Coconino"|"AZ"|"365712N"|"1123117W"|"4682"|"Fredonia"|""|"27-JUN-1984"
"Fredonia High School"|"20767"|"School"|"Coconino"|"AZ"|"365706N"|"1123117W"|"4682"|"Fredonia"|""|"27-JUN-1984"
"Gap Primary School"|"2543592"|"School"|"Coconino"|"AZ"|"361811N"|"1112728W"|"5292"|"The Gap"|""|"27-APR-2009"
"Grand Canyon Elementary School"|"20780"|"School"|"Coconino"|"AZ"|"360309N"|"1120818W"|"6922"|"Grand Canyon"|""|"27-JUN-1984"
"Grand Canyon High School"|"20781"|"School"|"Coconino"|"AZ"|"360308N"|"1120819W"|"6919"|"Grand Canyon"|""|"27-JUN-1984"
"Havasupai School"|"2543557"|"School"|"Coconino"|"AZ"|"361414N"|"1124121W"|"3195"|"Supai"|""|"27-APR-2009"
"Headstart School"|"5677"|"School"|"Coconino"|"AZ"|"351738N"|"1110020W"|"4764"|"Grand Falls SE"|""|"08-FEB-1980"
"Juniper Canyon Alternative School"|"2543692"|"School"|"Coconino"|"AZ"|"345147N"|"1114559W"|"4232"|"Sedona"|""|"27-APR-2009"
"Kaibeto Boarding School"|"20840"|"School"|"Coconino"|"AZ"|"363453N"|"1110535W"|"6040"|"Kaibito"|""|"27-JUN-1984"
"Kinsey School"|"30786"|"School"|"Coconino"|"AZ"|"351050N"|"1113856W"|"6890"|"Flagstaff West"|""|"08-FEB-1980"
"Knoles Elementary School"|"2543545"|"School"|"Coconino"|"AZ"|"351136N"|"1113600W"|"6827"|"Flagstaff East"|""|"27-APR-2009"
"Lake Powell Academy"|"2543519"|"School"|"Coconino"|"AZ"|"365413N"|"1112731W"|"4255"|"Page"|""|"27-APR-2009"
"Lake View Elementary School"|"2543672"|"School"|"Coconino"|"AZ"|"365552N"|"1112734W"|"4213"|"Page"|""|"27-APR-2009"
"Leupp Boarding School"|"7538"|"School"|"Coconino"|"AZ"|"351756N"|"1110037W"|"4770"|"Grand Falls SE"|""|"08-FEB-1980"
"Leupp Public School"|"6983"|"School"|"Coconino"|"AZ"|"351741N"|"1110033W"|"4764"|"Grand Falls SE"|""|"08-FEB-1980"
"Little Singer Community Junior High School"|"2543634"|"School"|"Coconino"|"AZ"|"351823N"|"1104554W"|"4767"|"East of Old Leupp"|""|"27-APR-2009"
"Lura Kinsey Community School"|"2543577"|"School"|"Coconino"|"AZ"|"351050N"|"1113857W"|"6890"|"Flagstaff West"|""|"27-APR-2009"
"Maine Consolidated School"|"2543695"|"School"|"Coconino"|"AZ"|"351543N"|"1115659W"|"7087"|"Parks"|""|"27-APR-2009"
"Marshall Elementary Magnet School"|"31534"|"School"|"Coconino"|"AZ"|"351222N"|"1113913W"|"6942"|"Flagstaff West"|""|"08-FEB-1980"
"Moencopi Day School"|"20909"|"School"|"Coconino"|"AZ"|"360656N"|"1111341W"|"4803"|"Moenkopi"|""|"27-JUN-1984"
"Mount Calvary Lutheran School"|"2543682"|"School"|"Coconino"|"AZ"|"351329N"|"1113922W"|"7018"|"Flagstaff West"|""|"27-APR-2009"
"Mount Elden Middle School"|"32072"|"School"|"Coconino"|"AZ"|"351307N"|"1113653W"|"6926"|"Flagstaff East"|""|"08-FEB-1980"
"Mountain School Highland Campus"|"2543570"|"School"|"Coconino"|"AZ"|"351205N"|"1113811W"|"6900"|"Flagstaff West"|""|"27-APR-2009"
"Museum of Northern Arizona Colton Research Center Campus Museum Administration Building"|"2672002"|"School"|"Coconino"|"AZ"|"351405N"|"1113943W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Anthropology Building"|"2672003"|"School"|"Coconino"|"AZ"|"351404N"|"1113943W"|"7103"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Bailey Building"|"2672004"|"School"|"Coconino"|"AZ"|"351408N"|"1113943W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Biology Lab"|"2672005"|"School"|"Coconino"|"AZ"|"351407N"|"1113943W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Bird's Nest Building"|"2672006"|"School"|"Coconino"|"AZ"|"351409N"|"1113951W"|"7100"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Brady Building"|"2672007"|"School"|"Coconino"|"AZ"|"351405N"|"1113940W"|"7103"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Branigar - Chase Discovery Center"|"2672008"|"School"|"Coconino"|"AZ"|"351405N"|"1113957W"|"7087"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Dutton Building"|"2672009"|"School"|"Coconino"|"AZ"|"351408N"|"1113941W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Exhibition Building"|"2672010"|"School"|"Coconino"|"AZ"|"351404N"|"1113956W"|"7087"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Fewkes Building"|"2672011"|"School"|"Coconino"|"AZ"|"351405N"|"1113958W"|"7090"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Gilbert Building"|"2672012"|"School"|"Coconino"|"AZ"|"351407N"|"1113941W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Gregory Building"|"2672013"|"School"|"Coconino"|"AZ"|"351406N"|"1113941W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Heye Building"|"2672014"|"School"|"Coconino"|"AZ"|"351408N"|"1113941W"|"7109"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Hilltop Building"|"2672015"|"School"|"Coconino"|"AZ"|"351405N"|"1113946W"|"7096"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Jr Science Building"|"2672016"|"School"|"Coconino"|"AZ"|"351406N"|"1113959W"|"7090"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Marcou Building"|"2672017"|"School"|"Coconino"|"AZ"|"351405N"|"1113941W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Matthews Building"|"2672018"|"School"|"Coconino"|"AZ"|"351406N"|"1113944W"|"7103"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum McMillan Homestead"|"2672019"|"School"|"Coconino"|"AZ"|"351406N"|"1113950W"|"7090"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Merriam Building"|"2672020"|"School"|"Coconino"|"AZ"|"351409N"|"1113941W"|"7109"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Milt's Barn"|"2672021"|"School"|"Coconino"|"AZ"|"351407N"|"1113942W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Newberry Building"|"2672022"|"School"|"Coconino"|"AZ"|"351406N"|"1113937W"|"7103"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Parson's Building"|"2672023"|"School"|"Coconino"|"AZ"|"351407N"|"1113943W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Pearson Lecture Hall"|"2672024"|"School"|"Coconino"|"AZ"|"351406N"|"1113940W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Pima Building"|"2672025"|"School"|"Coconino"|"AZ"|"351409N"|"1113943W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Pollock Herbarium"|"2672026"|"School"|"Coconino"|"AZ"|"351408N"|"1113943W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Potato Barn"|"2672027"|"School"|"Coconino"|"AZ"|"351408N"|"1113942W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Powell Building"|"2672028"|"School"|"Coconino"|"AZ"|"351406N"|"1113942W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Reichard Building"|"2672029"|"School"|"Coconino"|"AZ"|"351409N"|"1113953W"|"7100"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Schaefer Building"|"2672030"|"School"|"Coconino"|"AZ"|"351406N"|"1113939W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Walcott Building"|"2672031"|"School"|"Coconino"|"AZ"|"351407N"|"1113941W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Wetherill Building"|"2672032"|"School"|"Coconino"|"AZ"|"351408N"|"1113944W"|"7106"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Museum Woodhouse Building"|"2672033"|"School"|"Coconino"|"AZ"|"351405N"|"1113958W"|"7087"|"Flagstaff West"|""|"13-JUL-2011"
"Museum of Northern Arizona Colton Research Center Campus Robinson Building"|"2672034"|"School"|"Coconino"|"AZ"|"351408N"|"1113941W"|"7109"|"Flagstaff West"|""|"13-JUL-2011"
"National Park Service Training Center"|"20918"|"School"|"Coconino"|"AZ"|"360259N"|"1120759W"|"6952"|"Grand Canyon"|""|"27-JUN-1984"
"Nativity School"|"32247"|"School"|"Coconino"|"AZ"|"351205N"|"1113857W"|"6919"|"Flagstaff West"|""|"08-FEB-1980"
"Navajo Mountain High School"|"2543542"|"School"|"Coconino"|"AZ"|"361925N"|"1105659W"|"5623"|"Tonalea"|""|"27-APR-2009"
"Northern Arizona University"|"41209"|"School"|"Coconino"|"AZ"|"351124N"|"1113930W"|"6903"|"Flagstaff West"|""|"01-NOV-1991"
"Northern Arizona University Flagstaff Campus Adel Mathematics Building"|"2672145"|"School"|"Coconino"|"AZ"|"351127N"|"1113923W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Ashurst Building"|"2672146"|"School"|"Coconino"|"AZ"|"351133N"|"1113923W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Babbitt Administrative Center"|"2672147"|"School"|"Coconino"|"AZ"|"351048N"|"1113928W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Bilby Research Center"|"2672148"|"School"|"Coconino"|"AZ"|"351057N"|"1113919W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Biological Sciences Building"|"2672149"|"School"|"Coconino"|"AZ"|"351130N"|"1113912W"|"6896"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Biology - Biochemistry Building"|"2672150"|"School"|"Coconino"|"AZ"|"351135N"|"1113912W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Blome Building"|"2672151"|"School"|"Coconino"|"AZ"|"351138N"|"1113923W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Business Administration Building"|"2672152"|"School"|"Coconino"|"AZ"|"351044N"|"1113922W"|"6867"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Centennial Building"|"2672153"|"School"|"Coconino"|"AZ"|"351136N"|"1113910W"|"6896"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Chemistry Building"|"2672154"|"School"|"Coconino"|"AZ"|"351132N"|"1113912W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Communication Building"|"2672155"|"School"|"Coconino"|"AZ"|"351131N"|"1113921W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Eastman Education Center"|"2672157"|"School"|"Coconino"|"AZ"|"351129N"|"1113929W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Engineering and Technology Building"|"2672158"|"School"|"Coconino"|"AZ"|"351038N"|"1113926W"|"6893"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Gammage Building"|"2672159"|"School"|"Coconino"|"AZ"|"351136N"|"1113924W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Geology Building"|"2672160"|"School"|"Coconino"|"AZ"|"351134N"|"1113925W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Graduate College"|"2672161"|"School"|"Coconino"|"AZ"|"351133N"|"1113922W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Health Professions Building"|"2672162"|"School"|"Coconino"|"AZ"|"351039N"|"1113923W"|"6886"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Hospitality Resource and Research Center"|"2672163"|"School"|"Coconino"|"AZ"|"351122N"|"1113914W"|"6896"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Hotel and Restaurant Management Building"|"2672164"|"School"|"Coconino"|"AZ"|"351121N"|"1113913W"|"6893"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Information Systems Building"|"2672165"|"School"|"Coconino"|"AZ"|"351111N"|"1113928W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Institute for Human Development"|"2672166"|"School"|"Coconino"|"AZ"|"351127N"|"1113930W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Liberal Arts Building"|"2672167"|"School"|"Coconino"|"AZ"|"351129N"|"1113915W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Nursing Building"|"2672168"|"School"|"Coconino"|"AZ"|"351036N"|"1113923W"|"6893"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Performing and Fine Arts Building"|"2672169"|"School"|"Coconino"|"AZ"|"351119N"|"1113929W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Physical Sciences Building"|"2672170"|"School"|"Coconino"|"AZ"|"351132N"|"1113914W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Plateau Center"|"2672171"|"School"|"Coconino"|"AZ"|"351126N"|"1113920W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Ponderosa Building"|"2672172"|"School"|"Coconino"|"AZ"|"351125N"|"1113935W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Riles Building"|"2672173"|"School"|"Coconino"|"AZ"|"351131N"|"1113923W"|"6906"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Rolle Activity Center"|"2672174"|"School"|"Coconino"|"AZ"|"351037N"|"1113919W"|"6880"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Science Lab"|"2672175"|"School"|"Coconino"|"AZ"|"351132N"|"1113916W"|"6903"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Social and Behavioral Sciences Building"|"2672176"|"School"|"Coconino"|"AZ"|"351041N"|"1113928W"|"6877"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Social and Behavioral Sciences West Building"|"2672177"|"School"|"Coconino"|"AZ"|"351041N"|"1113931W"|"6877"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus Southwest Forest Science Complex"|"2672178"|"School"|"Coconino"|"AZ"|"351034N"|"1113927W"|"6909"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus University Union"|"2672179"|"School"|"Coconino"|"AZ"|"351123N"|"1113921W"|"6900"|"Flagstaff West"|""|"13-JUL-2011"
"Northern Arizona University Flagstaff Campus du Bois Center"|"2672156"|"School"|"Coconino"|"AZ"|"351041N"|"1113921W"|"6880"|"Flagstaff West"|""|"13-JUL-2011"
"Northland Preparatory Academy"|"2543600"|"School"|"Coconino"|"AZ"|"351158N"|"1113622W"|"6877"|"Flagstaff East"|""|"27-APR-2009"
"Old Kaibito Boarding School"|"20934"|"School"|"Coconino"|"AZ"|"363550N"|"1110430W"|"5820"|"Kaibito"|""|"27-JUN-1984"
"Our Lady of Guadalupe School"|"37974"|"School"|"Coconino"|"AZ"|"351143N"|"1113930W"|"6906"|"Flagstaff West"|""|"27-JUN-1984"
"Page Elementary School"|"20940"|"School"|"Coconino"|"AZ"|"365445N"|"1112733W"|"4363"|"Page"|""|"27-JUN-1984"
"Page High School"|"20941"|"School"|"Coconino"|"AZ"|"365445N"|"1112725W"|"4367"|"Page"|""|"27-JUN-1984"
"Page Middle School"|"2543707"|"School"|"Coconino"|"AZ"|"365454N"|"1112704W"|"4347"|"Page"|""|"27-APR-2009"
"Pine Forest Charter School"|"2543693"|"School"|"Coconino"|"AZ"|"351133N"|"1113949W"|"6945"|"Flagstaff West"|""|"27-APR-2009"
"Puente de Hozho School"|"2543496"|"School"|"Coconino"|"AZ"|"351314N"|"1113651W"|"6965"|"Flagstaff East"|""|"27-APR-2009"
"Renaissance Magnet Middle School"|"2543632"|"School"|"Coconino"|"AZ"|"351307N"|"1113652W"|"6922"|"Flagstaff East"|""|"27-APR-2009"
"Saint Marys Catholic School"|"2543669"|"School"|"Coconino"|"AZ"|"351205N"|"1113858W"|"6919"|"Flagstaff West"|""|"27-APR-2009"
"Sechrist Elementary School"|"34182"|"School"|"Coconino"|"AZ"|"351323N"|"1113913W"|"6995"|"Flagstaff West"|""|"08-FEB-1980"
"Sedona Christian School (historical)"|"34245"|"School"|"Coconino"|"AZ"|"345136N"|"1114606W"|"4236"|"Sedona"|""|"08-FEB-1980"
"Sinagua High School"|"2543534"|"School"|"Coconino"|"AZ"|"351145N"|"1113612W"|"6863"|"Flagstaff East"|""|"27-APR-2009"
"Sonrise Christian School"|"2543654"|"School"|"Coconino"|"AZ"|"351323N"|"1113647W"|"7044"|"Flagstaff East"|""|"27-APR-2009"
"South Beaver Elementary Magnet School"|"34647"|"School"|"Coconino"|"AZ"|"351131N"|"1113913W"|"6900"|"Flagstaff West"|""|"08-FEB-1980"
"Star Charter School"|"2543610"|"School"|"Coconino"|"AZ"|"351820N"|"1111751W"|"5646"|"Merriam Crater"|""|"27-APR-2009"
"Switzer Mesa Elementary School"|"2543631"|"School"|"Coconino"|"AZ"|"351208N"|"1113755W"|"7001"|"Flagstaff West"|""|"27-APR-2009"
"Thomas Elementary School"|"37859"|"School"|"Coconino"|"AZ"|"351308N"|"1113557W"|"6900"|"Flagstaff East"|""|"27-JUN-1984"
"Thomas R Weitzel Elementary School (historical)"|"35951"|"School"|"Coconino"|"AZ"|"351314N"|"1113650W"|"6962"|"Flagstaff East"|""|"08-FEB-1980"
"Tolani Lake Day School"|"12560"|"School"|"Coconino"|"AZ"|"352602N"|"1105033W"|"4934"|"Tolani Lake"|""|"08-FEB-1980"
"Tolani Lake Elementary School Academy"|"2543648"|"School"|"Coconino"|"AZ"|"352554N"|"1105046W"|"4951"|"Tolani Lake"|""|"27-APR-2009"
"Tsinaabaas Habitiin Elementary School"|"2543686"|"School"|"Coconino"|"AZ"|"355233N"|"1112449W"|"4219"|"Cameron North"|""|"27-APR-2009"
"Tuba City Boarding School"|"2543591"|"School"|"Coconino"|"AZ"|"360759N"|"1111432W"|"4957"|"Tuba City"|""|"27-APR-2009"
"Tuba City High School"|"21082"|"School"|"Coconino"|"AZ"|"360736N"|"1111316W"|"4892"|"Tuba City"|""|"27-JUN-1984"
"Tuba City Junior High School"|"21084"|"School"|"Coconino"|"AZ"|"360821N"|"1111409W"|"4977"|"Tuba City"|""|"27-JUN-1984"
"Tuba City Primary School"|"21081"|"School"|"Coconino"|"AZ"|"360823N"|"1111428W"|"4997"|"Tuba City"|""|"27-JUN-1984"
"W F Killip Elementary School"|"2543615"|"School"|"Coconino"|"AZ"|"351241N"|"1113659W"|"6880"|"Flagstaff East"|""|"27-APR-2009"
"Williams Elementary Middle School"|"38176"|"School"|"Coconino"|"AZ"|"351513N"|"1121148W"|"6749"|"Williams North"|""|"27-JUN-1984"
"Williams Grade School"|"38173"|"School"|"Coconino"|"AZ"|"351450N"|"1121113W"|"6824"|"Williams South"|""|"27-JUN-1984"
"Williams High School"|"38174"|"School"|"Coconino"|"AZ"|"351442N"|"1121134W"|"6804"|"Williams South"|""|"27-JUN-1984"
"Winslow Job Corps Civilian Conservation Center"|"13931"|"School"|"Coconino"|"AZ"|"350454N"|"1104952W"|"5203"|"Tucker Mesa"|""|"08-FEB-1980"
"Anderson Adventist School"|"2545012"|"School"|"Gila"|"AZ"|"341405N"|"1111846W"|"4961"|"Payson South"|""|"20-APR-2009"
"Benjamin Franklin School"|"39255"|"School"|"Gila"|"AZ"|"332448N"|"1105242W"|"3894"|"Inspiration"|""|"27-JUN-1984"
"Bullion Plaza School"|"39302"|"School"|"Gila"|"AZ"|"332338N"|"1105216W"|"3530"|"Globe"|""|"27-JUN-1984"
"Canyon Day Junior High School"|"2543533"|"School"|"Gila"|"AZ"|"334640N"|"1100150W"|"4964"|"Canyon Day"|""|"27-APR-2009"
"Central Heights School"|"22316"|"School"|"Gila"|"AZ"|"332447N"|"1104841W"|"3497"|"Globe"|""|"27-JUN-1984"
"Copper Rim Elementary School"|"2543749"|"School"|"Gila"|"AZ"|"332412N"|"1104618W"|"3875"|"Globe"|""|"20-APR-2009"
